image_id,file_name,url,captions
358976,000000358976.jpg,http://images.cocodataset.org/train2017/000000358976.jpg,a cat laying on a sofa next to some pillows|A cat laying on top of a couch.|A striped cat laying next to pillows on a green couch.|A tiger striped cat laying on a green sofa.|a cat is laying on a coach in a house
422424,000000422424.jpg,http://images.cocodataset.org/train2017/000000422424.jpg,A cat in a black and white picture sleeping on a table. |A cat lying asleep on a desk by a water bottle.|A cat laying on a wooden shelf sleeping.|A black and white photo of a cat sleeping.|A gray cat sleeping on the table next to a bottle
518974,000000518974.jpg,http://images.cocodataset.org/train2017/000000518974.jpg,A black and white cat laying on a  catchers mitt.|A black and white cat sitting in a baseball glove.|A black and white cat that is sitting next to a baseball glove and baseball.|A black and white cat with a ball next to it|A cat laying down near a baseball glove and baseball.
78107,000000078107.jpg,http://images.cocodataset.org/train2017/000000078107.jpg,There is a cat looking at the television screen.|A cat sits in front of television intently looking at it. |A cat is sitting on a ledge looking at the tv|a cat that is sitting next to a t.v.|A cat is sitting in front of a tv with stars on the screen.
2988,000000002988.jpg,http://images.cocodataset.org/train2017/000000002988.jpg,A fluffy cat is lying on a blue chair.|a black white and orange cat lying on a blue chair|Sleepy calico cat fully occupying a soft chair.|A calico cat lounges in a blue chair in a home.
309852,000000309852.jpg,http://images.cocodataset.org/train2017/000000309852.jpg,a gray cat with yellow eyes stares at the camera from her perch on a chair under a table|A cat sitting on top of a wooden chair.|A cat is looking at the camera while lying down on the chair|A cat lying on a chair underneath a table |A cat sits on red chair and looks under a table.
599,000000000599.jpg,http://images.cocodataset.org/train2017/000000000599.jpg,A cat sitting in the chair with two remotes on the arm of the chair.|A cat on a leather chair next to remotes|A cat sitting on top of a brown leather chair.|A cat sitting on a couch with two remote controls. |A cat is sitting on a leather couch next to two remotes. 
255244,000000255244.jpg,http://images.cocodataset.org/train2017/000000255244.jpg,A cat is lying on the back of the couch|A cat is relaxing on the back of a plaid couch.|A cat is laying on the back of a couch.|A cat laying on the back of a chair in a room.|a cat that is sitting on a yellow couch
67307,000000067307.jpg,http://images.cocodataset.org/train2017/000000067307.jpg,A cat in a suitcase on a bed.|A long haired cat is lying inside of a suitcase that is on a bed.|A cat laying in an open suitcase that is on a bed. |A cat sits in a piece of rolling luggage.|A cat sitting in a suitcase on a bed 
288847,000000288847.jpg,http://images.cocodataset.org/train2017/000000288847.jpg,the cat peeks over the table at a glass of juice|A cat peeking over a table while in the chair |A cat in a chair peeking above the table's edge at a drink.|A cat with an intense look staring at a drink.
443499,000000443499.jpg,http://images.cocodataset.org/train2017/000000443499.jpg,A cat standing on tile next to another cat.|a couple of cats that are standing next to a building|A couple of black and white cats sitting on the ground.|Two cats sitting on an empty tile floor |Two black and white cats are sitting on a tile floor.
541158,000000541158.jpg,http://images.cocodataset.org/train2017/000000541158.jpg,a tortoise shell cat sits under an umbrella sitting on the floor|A black brown and orange cat under an umbrella. |there is a cat that is sitting under a umbrella|a cat that is sitting under a umbrella|A cat is sitting under an umbrella near a yellow box.
435922,000000435922.jpg,http://images.cocodataset.org/train2017/000000435922.jpg,A cat sitting next to a wii remote and keys. |A cat sitting on a table looking straight ahead|A gray colored cat is staring at the camera.|A cat sitting on top of a desk next to a controller.
219063,000000219063.jpg,http://images.cocodataset.org/train2017/000000219063.jpg,"A white cat in front of a huge monitor and scanner.|A computer desk with desktop computer and a cat sitting on the keyboard |A cat sitting next to an apple computer, on the keyboard."
393547,000000393547.jpg,http://images.cocodataset.org/train2017/000000393547.jpg,A cat sitting down and looking at itself in the mirror.|A curious cat staring at himself in the mirror.|A gold and white cat looking at their reflection in a mirror.|The cats looks at it's reflection while sitting on a mirror. 
481398,000000481398.jpg,http://images.cocodataset.org/train2017/000000481398.jpg,A photo of a mirror with a cats tail in the reflection.|A cat  sitting in front of a mirror with it's tail reflecting in a mirror.
85131,000000085131.jpg,http://images.cocodataset.org/train2017/000000085131.jpg,"A cat relaxing in a piece of luggage |A cat is sitting in a suitcase, atop clothing.|there is a cat that is laying inside a luggage|a fluffy cat laying in a black suitcase|A cat lounges inside a packed luggage trunk."
87456,000000087456.jpg,http://images.cocodataset.org/train2017/000000087456.jpg,A cat sitting next to a television watching a bird on the screen. |A cat drooling at a TV with an image of flying birds on display.|a cat is looking at a television with birds on it|A cat watching birds flying on a Sony TV screen.
522427,000000522427.jpg,http://images.cocodataset.org/train2017/000000522427.jpg,A woman holding a cat over a cake and cupcakes.
53457,000000053457.jpg,http://images.cocodataset.org/train2017/000000053457.jpg,A cat sitting on top of a television.|a cat resting on top of a tv monitor which is hanging flush against a wall|A cat laying on top of a flat screen TV.|there is a cat that is laying on top of a tv|A cat laying on a TV in the middle of the room.
344702,000000344702.jpg,http://images.cocodataset.org/train2017/000000344702.jpg,A big blue bus with a cat and dog on the side of it. |there is a large van that has a dog and a cat on it
383846,000000383846.jpg,http://images.cocodataset.org/train2017/000000383846.jpg,A PICTURE OF A CAT IN A MANS LAP |there is a cat that is sitting on a mans lap|A white and tabby striped cat peeks out from under her human's arm to look at a plate on the dinner table.|A small cat that is trying to peek on the table beneath a persons arm.
263588,000000263588.jpg,http://images.cocodataset.org/train2017/000000263588.jpg,A cat watching two penguins on television and reaching out its paw.|A cat pawing at the television showing two penguins.|A cat watching birds on a television screen. |this is a cat looking out of a window at grass|A cat pawing at a television picture of some penguins.
453400,000000453400.jpg,http://images.cocodataset.org/train2017/000000453400.jpg,A cat sitting on top of a couch cushion.|A cat sitting on a couch with a laptop in front of it.|A cat seems to be looking at a laptop.|a cat resting on a pillow with an open lap top sitting near bye
93948,000000093948.jpg,http://images.cocodataset.org/train2017/000000093948.jpg,A cat sits next to a plate that sits in front of a computer screen.|A cat sitting on a desk eating off a plate.|A cat standing next to a plate on a computer.|A cat with a pensive look guarding its plate by a computer.
52290,000000052290.jpg,http://images.cocodataset.org/train2017/000000052290.jpg,A black and white cat sniffs a laptop computer.|A cat that is sitting near a laptop.|A cat sniffing the screen of a laptop computer.|A cat rubbing its nose on the side of a laptop.|A black and white cat standing next to a laptop computer.
543034,000000543034.jpg,http://images.cocodataset.org/train2017/000000543034.jpg," a cat and dog resting side by side in a wicker basket|there is a dog and a cat sitting in a basket|A dog and cat sit together in a basket.|A dog, and a cat share a basket."
414102,000000414102.jpg,http://images.cocodataset.org/train2017/000000414102.jpg,A cat looks in the open end of a cup. |A lovely cat have a cup to his face.|A cat looking inside of a green mug on a table.|A cat stares into an empty cup held by a person.|a gray and white cat and a green cup
529649,000000529649.jpg,http://images.cocodataset.org/train2017/000000529649.jpg,A cat sitting next to a person typing on a computer keyboard.|a fluffy cat laying down next to a woman using a laptop|a cat sitting by a person using a laptop.|A close up of a person typing on a laptop with a cat touching it.|A cat standing next to an open laptop computer.
137413,000000137413.jpg,http://images.cocodataset.org/train2017/000000137413.jpg,a cat lying on the chair with its eyes wide open|Adult cat laying in a box on a table|a cat that is laying down in a box|a cat laying in a box next to an open suitcase
83476,000000083476.jpg,http://images.cocodataset.org/train2017/000000083476.jpg,A cat curls up on a soft and comfortable bed.|A cat is curled up on a bed beside a remote control.|A cat laying on top of a bed with a remote.|A cat laying on a bed near a remote control. |A cat laying on a bed with the remote to a tv 
470521,000000470521.jpg,http://images.cocodataset.org/train2017/000000470521.jpg,A grey striped cat sitting on top of a black purse.|A fuzzy cat is sitting in a black purse.|A close up of a gray cat sitting on a black purse.|A gray cat on top of a black purse.|A cat sitting up against a black bag.
195889,000000195889.jpg,http://images.cocodataset.org/train2017/000000195889.jpg,A cat is sleeping in a bed under some covers. |An orange cat sleeping under covers in a bed. |an orange cat sleeping on a red pillow under a blue blanket.|A cat laying in bed under a blue blanket.|A cat is sleeping on the bed under the cover
367468,000000367468.jpg,http://images.cocodataset.org/train2017/000000367468.jpg,a cat in the middle of the floor next to shoes|Grey and white cat sitting between a pair of shoes. |a large white cat laying next to a closet and black shoes|A cat laying on top of a pair of black shoes.|A cat is lying on a floor between two shoes.
42421,000000042421.jpg,http://images.cocodataset.org/train2017/000000042421.jpg,A white cat sitting on a beach looking into the distance.|White cat sitting on sandy area near walkway.|A cat sitting on the sand near some palm trees. |A cat is sitting on the beach near some trees. |A white cat standing next to a cluster of palm trees.
182683,000000182683.jpg,http://images.cocodataset.org/train2017/000000182683.jpg,A black and white cat is sitting in a doggy door.|a cat sitting in a small open window |There is a cat looking out the open window.|A black and white cat is sitting looking out a window.|A cat is sitting on a blanket in an open window.
419051,000000419051.jpg,http://images.cocodataset.org/train2017/000000419051.jpg,a brown and white cat on top of a sink|A cat licks it's nose as it stands in front of a bathroom sink.|a cat is standing inside of a bathroom sink|The cat is getting a drink from the faucet.|A cat that is sitting near a sink.
120099,000000120099.jpg,http://images.cocodataset.org/train2017/000000120099.jpg,a cat on a chair behind a man sitting at his desk
122213,000000122213.jpg,http://images.cocodataset.org/train2017/000000122213.jpg,a cat looking at itself in a bathroom mirror|A kitty cat standing on a sink playing with a mirror.|A cat standing on a sink with its front paws on the mirror.|a cat leaning against a mirror in the bathroom|A cat pushes a mirror from side to side 
461410,000000461410.jpg,http://images.cocodataset.org/train2017/000000461410.jpg,A cat laying on top of a white bed on a pillow.|A brown and gray cat sitting on a bed relaxing.|A cat sitting on a white sheet gazing|a light brown cat laying on a bed
197111,000000197111.jpg,http://images.cocodataset.org/train2017/000000197111.jpg,A cat that is laying down on a pillow.|Two cats are lying next to each other with heads on a pillow. |A cat is lying on a cushion on a couch.|A cat sleeping next to a tie dyed pillow.|A cat laying on top of tie dyed pillow.
89555,000000089555.jpg,http://images.cocodataset.org/train2017/000000089555.jpg,A cat is asleep on top of a bed.|A cat laying on top of a blanket next to a doorway.|There is a cat sleeping on the bed.|there is a cat that is sleeping on a bed
38837,000000038837.jpg,http://images.cocodataset.org/train2017/000000038837.jpg,A cat is sitting under a purple umbrella.|A very cute cat sitting by  a very pretty umbrella.|A cat sits under an umbrella on a table.|A gray and brown cat sitting under a purple umbrella.
15978,000000015978.jpg,http://images.cocodataset.org/train2017/000000015978.jpg,A cat wearing a yellow bow tie with it's eyes closed.|A cat with a yellow bow tie on.|A black cat wearing a yellow bow tie.|A very fat cat looks into the camera lense
264787,000000264787.jpg,http://images.cocodataset.org/train2017/000000264787.jpg,A cat that is laying down under a blanket.|a brown cat peeking from inside of some sheets|A cat is peeking out from under a blanket.|A cat looking from beneath a covering it is in|A cat looks out from beneath the covers.
260967,000000260967.jpg,http://images.cocodataset.org/train2017/000000260967.jpg,A cat sitting in front of a window on top of a window sill.|A light colored cat sits in the window.|A cat that is standing up looking out of a window.|A cat is looking out of the window.
249952,000000249952.jpg,http://images.cocodataset.org/train2017/000000249952.jpg,a white cat seated under an umbrella on the floor|A cat under an umbrella inside a home.|A small cat standing underneath an umbrella on a table.|a calico cat sitting under an open umbrella by a curtain
369208,000000369208.jpg,http://images.cocodataset.org/train2017/000000369208.jpg,"tree is a cat sleeping between someones legs|It looks like the cat is using the laptop.|This is a picture of a cat laying near a laptop computer|A cat on a pet bed looking at a laptop.|A person holds a computer on their legs, and a cat between their legs."
448627,000000448627.jpg,http://images.cocodataset.org/train2017/000000448627.jpg,A cat that is laying on a computer keyboard.|a cat laying down by a keyboard |A grey cat peers at a computer keyboard.|A large cat laying atop a computer keyboard.
488004,000000488004.jpg,http://images.cocodataset.org/train2017/000000488004.jpg,"A cat is laying in a piece of luggage.|a close up of a cat in an opened luggage bag|A black cat laying on top of a metal pan.|A cat lays in a suitcase, which is open.|a black cat is laying in a suitcase|a close up of a cat in an open luggage bag"
535809,000000535809.jpg,http://images.cocodataset.org/train2017/000000535809.jpg,A cat laying down and staring at the camera.|A cat laying on th couch looking forward|A cat laying on top of a car seat.|A very cute small cat laying down on a couch.|a cat is laying out on a coach
201918,000000201918.jpg,http://images.cocodataset.org/train2017/000000201918.jpg,a frightened black cat looking at a dog|A black cat reacts to a dog with large ears.|A black cat with white paws walking past a dog.|a cat and dog walking on the sidewalk next to a wall|A black cat is scared by a large dog.
269918,000000269918.jpg,http://images.cocodataset.org/train2017/000000269918.jpg,A guy is stretched out with his feet propped up and his cat is laying beside him. |a man and a cat lying on a couch|a person and a cat sitting on a couch|The legs of a man in pajamas and a cat hanging over the arm of a couch.
108698,000000108698.jpg,http://images.cocodataset.org/train2017/000000108698.jpg,a cat that is sitting on a door|A cat is half way out of a door and window.|A cat is sitting in the window on a rail.|A cat behind a  screen door peering at the camera.|a cat standing by a iron fence trying to sneak through it 
189966,000000189966.jpg,http://images.cocodataset.org/train2017/000000189966.jpg,A cat standing in front of a mirror on top of a table.|gray cat standing in front of wooden framed mirror|a little cat standing next to a mirror attached to the wall |A cat rubbing its body against an wooden oval mirror. 
242007,000000242007.jpg,http://images.cocodataset.org/train2017/000000242007.jpg,the camera is set up to record the cat sleeping|A cat laying on top of a bag in front of a camera.
315467,000000315467.jpg,http://images.cocodataset.org/train2017/000000315467.jpg,A black cat stands on the floor beside a cabinet.|A cat standing on the floor with its tail up. |A cat that is standing on the floor.|A cat is walking through a living room near a chair.|A living room with a black cat on top of a hard wood floor.
503938,000000503938.jpg,http://images.cocodataset.org/train2017/000000503938.jpg,"A cat in a room with a rug and a backpack.|A cat walking in a room on a rug near a backpack. |A cat is standing on the floor, approaching a piece of luggage.|a big cat standing next to a black suitcase|A cat standing next to a  bag of luggage."
127573,000000127573.jpg,http://images.cocodataset.org/train2017/000000127573.jpg,The cat is looking up into the colorful television screen. |A tortoise shell cat looks up at a TV with a butterfly on the screen.|a close up of a cat sitting very close to a tv|A cat stares at a television from close up.|a cat is looking up at a television
570115,000000570115.jpg,http://images.cocodataset.org/train2017/000000570115.jpg,The cat is sitting on top of the keyboard. |A black cat sits on top of a keyboard in front of a computer monitor.|A black cat sitting on a keyboard by a monitor.|The black cat is sitting on the computer keyboard. |A black cat sitting on top of a computer keyboard.
58139,000000058139.jpg,http://images.cocodataset.org/train2017/000000058139.jpg,A cat laying on top of a pillow on a bed.|A cat laying on some cushions with tv in background.|A cat laying on some cushions in a home.|A cat laying on a cushion in a living room.|A cat that is sitting on some cushions.
453369,000000453369.jpg,http://images.cocodataset.org/train2017/000000453369.jpg,A cat that is sitting down wearing a tie.|A gray cat wearing a colorful neck tie.|a blue russian cat with a tie on.|a cat is being held in the arms of a person 
181449,000000181449.jpg,http://images.cocodataset.org/train2017/000000181449.jpg,A black cat is lying next to a remote control.
262371,000000262371.jpg,http://images.cocodataset.org/train2017/000000262371.jpg,The orange and grey cat is lying down on a black backpack. |A cat that is laying down on a bag.|A cat laying on top of a bag sitting on a floor.|stripped cat on top of a black suitcase|A Tabby cat laying on top of a black backpack.
406395,000000406395.jpg,http://images.cocodataset.org/train2017/000000406395.jpg,"A cat wearing a neck tie laying on top of a pillow.|A cat is wearing a suit tie with a mad expression.|A cat wearing a tie, laying on a large soft surface.|A cat curled up on a blanket wearing a small tie.|a cat sits in a bed with a tie on "
154701,000000154701.jpg,http://images.cocodataset.org/train2017/000000154701.jpg,A cat that is laying down on a laptop.|A cat lays on top of a laptop computer that is sitting on a desk.|a cat laying down on top of a computer |A cat sitting on a laptop keyboard on a desk.|A laptop on a desk with a cat laying on it.
488386,000000488386.jpg,http://images.cocodataset.org/train2017/000000488386.jpg,The cat fell asleep on the laptop's keyboard.|A silver and white cat sleeping on a laptop keyboard.|A kitty cat that has fallen a sleep on a laptop keyboard. |A cat is asleep on the laptop of his owner.|A brown and white cat is sleeping on a laptop.
86136,000000086136.jpg,http://images.cocodataset.org/train2017/000000086136.jpg,A cat is licking up food from a blue plate.|A cat eating his food from a bowl|A cat standing over a blue plate with food on top of it.|A cat is eating food from a blue plate.|A cat eating food of a blue plate.
513971,000000513971.jpg,http://images.cocodataset.org/train2017/000000513971.jpg,A cat sits on a ledge on the outside of a building.|a small cat sits in front of a window |A cat is sitting outside on the ledge of a window.|A cat sits outside a window behind which some large black cats are eating.|The cat is precariously balanced on the  ledge outside the bedroom window.
548219,000000548219.jpg,http://images.cocodataset.org/train2017/000000548219.jpg,black and white cat in a red suitcase|A black and white cat sitting inside a red suitcase.|A cat sitting inside of a red bag of luggage.|The black and white cat peeks out of the zipper of a red bag.|A black and white cat laying in a red suite case.
313593,000000313593.jpg,http://images.cocodataset.org/train2017/000000313593.jpg,An orange cat asleep on a couch with it's head on a laptop|A cat rests its head on a laptop. |A cat sleeps with its head on a laptop computer.|a cat that is laying down on a laptop|A cat enjoying the warmth of a laptop.
94021,000000094021.jpg,http://images.cocodataset.org/train2017/000000094021.jpg,A couple of black cats laying on top of a bed.|Two black cats sleeping together on a bed.|A couple of cats relaxing with each other on the bed.|Two black cats cuddled together on a bed.|Two black cats cuddle together on a blanket.
75055,000000075055.jpg,http://images.cocodataset.org/train2017/000000075055.jpg,A woman and a cat sleeping in the same bed.|A woman sleeping under a multicolored blanket and a large cat laying next to her on it's back with all four legs spread out.|A woman with blonde hair sleeping with her cat next to her.
295016,000000295016.jpg,http://images.cocodataset.org/train2017/000000295016.jpg,"A cat that is inside of a cup.|A small cat head peer out over a teacup, which is stuffed with the cat's body. "
132690,000000132690.jpg,http://images.cocodataset.org/train2017/000000132690.jpg,this is a white cat sitting in a basket|A cat laying on top of an orange and green bed.|A cat that is laying in a basket.|A grey and white cat laying inside a green and orange wicker basket. 
569333,000000569333.jpg,http://images.cocodataset.org/train2017/000000569333.jpg,A black and white cat on a purple bed looking at a blue Swiss army knife.|A cat is resting its chin on the edge of a table and looking at a knife. |A cat rests its chin on a table which holds a knife|The cat looks uncomfortable resting his head on the table.|a black and white cat is looking at a knife
256481,000000256481.jpg,http://images.cocodataset.org/train2017/000000256481.jpg,Three cats on the edge of a window.|Three cats that are sitting in a window.|Three cats sticking their heads out of a window.
475108,000000475108.jpg,http://images.cocodataset.org/train2017/000000475108.jpg,"The cat is yawning while laying on top of a chair.|A calico cat yawns while reclining on a chair.|Calico cat yawning and laying on a gray seat.|A black, white and orange cat yawning and shedding it's fur. "
376336,000000376336.jpg,http://images.cocodataset.org/train2017/000000376336.jpg,a cat that is laying down some wood|a small cat is laying on a wood area|A cat looks at the camera while laying on a wooden floor.|A cat is laying on a hardwood floor.
468773,000000468773.jpg,http://images.cocodataset.org/train2017/000000468773.jpg,The cat is sitting next to the computer mouse.|A close up of a cat next to a computer mouse|a cat sits on a floor next to a mouse |A cat sitting on a wooden table next to a computer mouse. |this is a cat and a mouse3 on a table
277793,000000277793.jpg,http://images.cocodataset.org/train2017/000000277793.jpg,A black and white cat sitting on top of a red suitcase.|A black cat is sitting on a red suitcase.|A black cat sitting on a red suitcase.|A cat that is sitting on a suitcase.|A black cat looking at the camera on top of a red suitcase
241279,000000241279.jpg,http://images.cocodataset.org/train2017/000000241279.jpg,a close up of a cat laying on a couch|A black cat sleeps on an old couch.|A black and white cat on top of a sofa chair.|A cat that is laying on a sofa chair.|A cat that is laying down on a couch.
516194,000000516194.jpg,http://images.cocodataset.org/train2017/000000516194.jpg,"A cat looking through a window at a dog.|A dog and a cat looking at each other through a window|A brown dog looking at a cat through a window.|a cat with its hair sticking out as it looks at a dog by the window 
"
461963,000000461963.jpg,http://images.cocodataset.org/train2017/000000461963.jpg,"A cat is sitting on a table, next to two computers.|A black cat watching a laptop and a desktop at the same time.|Black cat sitting on desk next to electronic equipment.|A black cat sitting in front of a computer screen.|A fluffy cat sitting in front of the computer screen."
281208,000000281208.jpg,http://images.cocodataset.org/train2017/000000281208.jpg,Black-and-white cat walking over top of a laptop. |A cat is standing on partially a laptop and the computer desk. |a black and white cat standing on a laptop |A cat that is standing on a laptop.|A cat that is standing on top of a laptop. 
571544,000000571544.jpg,http://images.cocodataset.org/train2017/000000571544.jpg,A cat standing on a bed has its paw in a cup.|A black cat in a bedroom playing with a cup of water. |A cat on a bed sticks its paw in a cup.|a black cat is standing on a small desk|A fat cat standing on a bed with its paw in a cup.
472530,000000472530.jpg,http://images.cocodataset.org/train2017/000000472530.jpg,A cat laying on top of a refrigerator.|A cat that is laying down on a refrigerator.|A black and white cat sits on top of a fridge in a kitchen.|A cat laying on top of a refrigerator near a cabinet.|A cat that is sitting on top of a silver refrigerator. 
463865,000000463865.jpg,http://images.cocodataset.org/train2017/000000463865.jpg,Grey cat lying on the keyboard of a laptop as someone tries to type.|A cat laying on a laptop on a desk.
438059,000000438059.jpg,http://images.cocodataset.org/train2017/000000438059.jpg,black and white cat wearing a red scarf|a black cat is wearing a red scarf|a cat sits on the ground with a scarf around its neck |A black and white cat with a red scarf around its neck.
108681,000000108681.jpg,http://images.cocodataset.org/train2017/000000108681.jpg,A cat sleeping on top of a laptop keyboard.|A cat is sleeping on top of a laptop computer.|A grey and white cat sleeping on a computer keyboard.|a cat laying on a desk in front of a computer|A cat sleeps on the keyboard of a laptop computer.
485148,000000485148.jpg,http://images.cocodataset.org/train2017/000000485148.jpg,this is a cat running on some carpet|The horse eats hay near a cat standing in a doorway. |A striped cat is watching a horse eat.|Horse being a fence staring at a cat in front of a doorway.|A tabby cat watches a horse eating hay in a barn.
430567,000000430567.jpg,http://images.cocodataset.org/train2017/000000430567.jpg,a grey cat sitting on top of a couple of plants|a cat sits in the middle of some plants |A cat sitting in s potted plant by a window.|A cat sits near a few potted plants.
516408,000000516408.jpg,http://images.cocodataset.org/train2017/000000516408.jpg,this is a cat watching a tv in a living room|A white cat standing in front of a TV.|a cat standing very close to a tv |A cat standing on two legs near a tv.
314140,000000314140.jpg,http://images.cocodataset.org/train2017/000000314140.jpg,"A cat looking intently at a computer mouse on a desk|a close up of a cat looking at a computer mouse|A cat next to a computer looking at a mouse.
|A cat is laying on a desk staring at a computer mouse."
127781,000000127781.jpg,http://images.cocodataset.org/train2017/000000127781.jpg,a black cat lying under a black umbrella|The black cat is sitting underneath an umbrella. |A cat that is laying underneath an umbrella.|A black cat sitting under an umbrella on the floor. |A black cat laying on the floor under an umbrella.
181739,000000181739.jpg,http://images.cocodataset.org/train2017/000000181739.jpg,A gray cat sits next to a computer.|a grey cat sitting next to a computer monitor |a cat that is sitting next to a computer|A gray cat sitting on a desk by a computer monitor.|The cat is standing on top of the desk.
300244,000000300244.jpg,http://images.cocodataset.org/train2017/000000300244.jpg,A cat sitting on a desk with its legs across the keyboard.|A black and white cat laying on top of a computer keyboard.|A black and white cat resting on a computer keyboard.|A black and white cat lying on a computer keyboard.
78026,000000078026.jpg,http://images.cocodataset.org/train2017/000000078026.jpg,A cat being fed a donut by someone in a grey shirt.|A cat is eating a donut from a person's hand.|A cat nibbles on a sprinkled donut that is being fed by the owner. |a grey cat biting into a frosted donuts
158109,000000158109.jpg,http://images.cocodataset.org/train2017/000000158109.jpg,Two black cats create bookends on the window sill.|A couple of black cats sitting on a window sill.|Two black cats on window pane staring out window.|Two black cat sitting in front of a window facing the backyard. 
175729,000000175729.jpg,http://images.cocodataset.org/train2017/000000175729.jpg,A cat walking around a couple pots of grassy moss.|A gray amd white cat walking between potted plants.|A cat standing in between two grassy plants.  |a cat standing between two plants with long grass |A cat sits between two potted plants outside a window.
266627,000000266627.jpg,http://images.cocodataset.org/train2017/000000266627.jpg,Two cats sitting near a backpack and one looking inside.|The cat is looking inside of the open backpack. |a cat is looking through a suit case.|A cat looking in a back pack that is open.
539683,000000539683.jpg,http://images.cocodataset.org/train2017/000000539683.jpg,A gray cat sitting in a white sink in a bathroom.|The grey cat is lying down in a bathroom sink.|A cat laying inside of a white bathroom sink.|A cat that is laying down in a sink. |A cat sitting in the middle of a sink.
463669,000000463669.jpg,http://images.cocodataset.org/train2017/000000463669.jpg,a black an white cat sleeping on a blue blanket|The cat can barely keep his eyes open.|The cat is resting peacefully during her nap.|A black and white cat lies on the ground with one eye towards the camera.|A black and white cat laying on top of a blue blanket.
23656,000000023656.jpg,http://images.cocodataset.org/train2017/000000023656.jpg,The cat is the only occupant in the room.|A cat standing on the floor near a desk and chair.|a cat next to a blue chair and a deck
33008,000000033008.jpg,http://images.cocodataset.org/train2017/000000033008.jpg,A sleepy black and white cat laying on a blanket.|a cat layling on a red blanket and looking relaxed|A sleepy cat looking tiredly at the camera|A black and white cat laying down resting its head on a cushion.|A black and white cat lounging with sleepy eyes.
137507,000000137507.jpg,http://images.cocodataset.org/train2017/000000137507.jpg,"A white and orange cat presses his paws against a red sofa|a cat that is on some kind of red couch|A long haired tabby cat sleeping on a red couch. |Small brown and white cat sitting down on a red couch. |A cat playing with a red couch, with its eyes closed."
364429,000000364429.jpg,http://images.cocodataset.org/train2017/000000364429.jpg,The cat is curious about what is in the shoe.|A cat takes a look at a pair of sneakers.|A long haired cat laying on a shoe on the floor.
501229,000000501229.jpg,http://images.cocodataset.org/train2017/000000501229.jpg,A cat laying on its side on a rug.|A cat laying on a rug on the floor playing with a toy.|A calico cat lying on a rug with a toy.|A brown cat lies down on a brown carpet.
104625,000000104625.jpg,http://images.cocodataset.org/train2017/000000104625.jpg,a white cat is sitting next to a television|A cat sitting in front of a television watching a show.|A white cat is sitting in front of a television|A cat is sitting next to a television.|a white cat a television set and a brown cabinet
334062,000000334062.jpg,http://images.cocodataset.org/train2017/000000334062.jpg,A cat that is standing on a couch.|A small cat is standing on a couch with a blue throw on it.
424792,000000424792.jpg,http://images.cocodataset.org/train2017/000000424792.jpg,A cat lurks in the background behind a glass vase.|A cat is laying on a leather chair.|A cat that is laying down on a couch.|A glass vase that has a cat laying near it.|a cat that is laying down on a bed
55466,000000055466.jpg,http://images.cocodataset.org/train2017/000000055466.jpg,The orange cat is sitting on the laptop.|A cat sitting on to of a table in front of a computer.|A cat that is sitting next to a laptop.|A cat is sitting on a table next to laptop.
388399,000000388399.jpg,http://images.cocodataset.org/train2017/000000388399.jpg,a cat lays on the ground playing with a toy |a cat that is playing with some kind of mouse|A tabby cat on a carpet playing with a toy.|A cat that is laying down on a carpet.|A tabby cat on a carpeted floor playing with a cat toy.
155199,000000155199.jpg,http://images.cocodataset.org/train2017/000000155199.jpg,A black cat laying on top of the sofa.|a black cat is laying on a couch|A black cat laying on a white sofa.|A cat that is laying on a couch.|A black cat laying on it's back on top of a couch.
243218,000000243218.jpg,http://images.cocodataset.org/train2017/000000243218.jpg,A black cat lying on his back on a bed.|A black cat lays of a multi-colored bed spread|a black cat is laying on a bed|A black cat lying on its back sleeping on a bed.
353968,000000353968.jpg,http://images.cocodataset.org/train2017/000000353968.jpg,"A large cat sits on the sofa arm next to a girl using a computer|A young girl is sitting on a brown couch with a black laptop in her lap and a  black and white cat by her side.|Young woman sitting with laptop computer with cat right next to her|A girl on a couch with a laptop, and a cat beside her"
291541,000000291541.jpg,http://images.cocodataset.org/train2017/000000291541.jpg,"A cat is out stretched on a large bed.|A striped cat laying upside down on a down comforter,|a cat lays down on a bed |A cat rolling around on the sheets of an unmade bed.|A cat laying on a bed and pawing at the air. "
412749,000000412749.jpg,http://images.cocodataset.org/train2017/000000412749.jpg,A black and white cat sitting on a chair.|A cat that is laying down near a bat.|The tuxedo cat is wearing a gray sweater.|a cat that has a shirt on its back|A cat is sitting on a red blanket.
396094,000000396094.jpg,http://images.cocodataset.org/train2017/000000396094.jpg,An orange cat lays in a black duffel bag.|A cat is  sleeping inside a duffel bag.|A cat sitting inside of a bag by a curtain.|a travel bag with a cat laying inside of it 
259819,000000259819.jpg,http://images.cocodataset.org/train2017/000000259819.jpg,The cat is hiding inside of a suitcase.|a cat sits in a small suit case on a bed|A black cat was lying inside a suitcase. |A black cat peeking out of some luggage.
397427,000000397427.jpg,http://images.cocodataset.org/train2017/000000397427.jpg,A couple of people holding laptops with a cat sitting between them.|A cat that is sitting between two computers.|A cat beside a man using a laptop computer
225456,000000225456.jpg,http://images.cocodataset.org/train2017/000000225456.jpg,a cat that is next to a computer screen|The cat is sitting in front of the computer.|The black cat is turning away from the large computer screen.|The black cat sits on a table beside a computer keyboard. |A black cat sitting on a computer desk.
